Year,Municipality,AGE,UNIT_MEASURE,SEX,Value
2013,Sarajevo - Ilijaš,5-9,NUMBER,F,143
2013,Sarajevo - Ilijaš,5-9,NUMBER,_T,13
2013,Istočna Ilidža,5-9,NUMBER,M,7
2013,Istočna Ilidža,5-9,NUMBER,F,6
2013,Istočna Ilidža,5-9,NUMBER,_T,352
2013,Istočni Drvar,5-9,NUMBER,M,186
2013,Istočni Drvar,5-9,NUMBER,F,166
2013,Istočni Drvar,5-9,NUMBER,_T,1702
2013,Municipality,AGE,NUMBER,M,892
2013,Banja Luka,Total,NUMBER,F,810
2013,Banja Luka,Total,NUMBER,_T,5681
2013,Banja Luka,Total,NUMBER,M,2896
2013,Banovići,Total,NUMBER,F,2785
2013,Banovići,Total,NUMBER,_T,2388
2013,Banovići,Total,NUMBER,M,1279
2013,Berkovići,Total,NUMBER,F,1109
2013,Berkovići,Total,NUMBER,_T,1134
2013,Berkovići,Total,NUMBER,M,596
2013,Bihać,Total,NUMBER,F,538
2013,Bihać,Total,NUMBER,_T,193
2013,Bihać,Total,NUMBER,M,100
2013,Bijeljina,Total,NUMBER,F,93
2013,Bijeljina,Total,NUMBER,_T,360
2013,Bijeljina,Total,NUMBER,M,168
2013,Bileća,Total,NUMBER,F,192
2013,Bileća,Total,NUMBER,_T,622
2013,Bileća,Total,NUMBER,M,335
2013,Bosanska Krupa,Total,NUMBER,F,287
2013,Bosanska Krupa,Total,NUMBER,_T,388
2013,Bosanska Krupa,Total,NUMBER,M,202
2013,Bosanski Petrovac,Total,NUMBER,F,186
2013,Bosanski Petrovac,Total,NUMBER,_T,3121
2013,Bosanski Petrovac,Total,NUMBER,M,1640
2013,Bosansko Grahovo,Total,NUMBER,F,1481
2013,Bosansko Grahovo,Total,NUMBER,_T,1061
2013,Bosansko Grahovo,Total,NUMBER,M,585
2013,Bratunac,Total,NUMBER,F,476
2013,Bratunac,Total,NUMBER,_T,692
2013,Bratunac,Total,NUMBER,M,356
2013,Brčko,Total,NUMBER,F,336
2013,Brčko,Total,NUMBER,_T,1059
2013,Brčko,Total,NUMBER,M,544
2013,Breza,Total,NUMBER,F,515
2013,Breza,Total,NUMBER,_T,942
2013,Breza,Total,NUMBER,M,509
2013,Brod,Total,NUMBER,F,433
2013,Brod,Total,NUMBER,_T,2934
2013,Brod,Total,NUMBER,M,1487
2013,Bugojno,Total,NUMBER,F,1447
2013,Bugojno,Total,NUMBER,_T,2301
2013,Bugojno,Total,NUMBER,M,1190
2013,Busovača,Total,NUMBER,F,1111
2013,Busovača,Total,NUMBER,_T,1083
2013,Busovača,Total,NUMBER,M,565
2013,Bužim,Total,NUMBER,F,518
2013,Bužim,Total,NUMBER,_T,1075
2013,Bužim,Total,NUMBER,M,527
2013,Cazin,Total,NUMBER,F,548
2013,Cazin,Total,NUMBER,_T,403
2013,Cazin,Total,NUMBER,M,194
2013,Sarajevo - Centar,Total,NUMBER,F,209
2013,Sarajevo - Centar,Total,NUMBER,_T,609
2013,Sarajevo - Centar,Total,NUMBER,M,326
2013,Čajniče,Total,NUMBER,F,283
2013,Čajniče,Total,NUMBER,_T,2331
2013,Čajniče,Total,NUMBER,M,1208
2013,Čapljina,Total,NUMBER,F,1123
2013,Čapljina,Total,NUMBER,_T,605
2013,Čapljina,Total,NUMBER,M,310
2013,Čelić,Total,NUMBER,F,295
2013,Čelić,Total,NUMBER,_T,2567
2013,Čelić,Total,NUMBER,M,1305
2013,Čelinac,Total,NUMBER,F,1262
2013,Čelinac,Total,NUMBER,_T,3588
2013,Čelinac,Total,NUMBER,M,1908
2013,Čitluk,Total,NUMBER,F,1680
2013,Čitluk,Total,NUMBER,_T,2418
2013,Čitluk,Total,NUMBER,M,1237
2013,Derventa,Total,NUMBER,F,1181
2013,Derventa,Total,NUMBER,_T,4087
2013,Derventa,Total,NUMBER,M,2136
2013,Doboj,Total,NUMBER,F,1951
2013,Doboj,Total,NUMBER,_T,1694
2013,Doboj,Total,NUMBER,M,885
2013,Doboj-Istok,Total,NUMBER,F,809
2013,Doboj-Istok,Total,NUMBER,_T,59
2013,Doboj-Istok,Total,NUMBER,M,31
2013,Doboj-Jug,Total,NUMBER,F,28
2013,Doboj-Jug,Total,NUMBER,_T,101
2013,Doboj-Jug,Total,NUMBER,M,41
2013,Dobretići,Total,NUMBER,F,60
2013,Dobretići,Total,NUMBER,_T,6823
2013,Dobretići,Total,NUMBER,M,3582
2013,Domaljevac-Šamac,Total,NUMBER,F,3241
2013,Domaljevac-Šamac,Total,NUMBER,_T,960
2013,Domaljevac-Šamac,Total,NUMBER,M,501
2013,Donji Vakuf,Total,NUMBER,F,459
2013,Donji Vakuf,Total,NUMBER,_T,557
2013,Donji Vakuf,Total,NUMBER,M,274
2013,Donji Žabar,Total,NUMBER,F,283
2013,Donji Žabar,Total,NUMBER,_T,575
2013,Donji Žabar,Total,NUMBER,M,303
2013,Drvar,Total,NUMBER,F,272
2013,Drvar,Total,NUMBER,_T,3202
2013,Drvar,Total,NUMBER,M,1627
2013,Foča - FBiH,Total,NUMBER,F,1575
2013,Foča - FBiH,Total,NUMBER,_T,2828
2013,Foča - FBiH,Total,NUMBER,M,1473
2013,Foča - RS,Total,NUMBER,F,1355
2013,Foča - RS,Total,NUMBER,_T,586
2013,Foča - RS,Total,NUMBER,M,290
2013,Fojnica,Total,NUMBER,F,296
2013,Fojnica,Total,NUMBER,_T,2114
2013,Fojnica,Total,NUMBER,M,1052
2013,Gacko,Total,NUMBER,F,1062
2013,Gacko,Total,NUMBER,_T,806
2013,Gacko,Total,NUMBER,M,402
2013,Glamoč,Total,NUMBER,F,404
2013,Glamoč,Total,NUMBER,_T,1856
2013,Glamoč,Total,NUMBER,M,933
2013,Goražde,Total,NUMBER,F,923
2013,Goražde,Total,NUMBER,_T,298
2013,Goražde,Total,NUMBER,M,167
2013,Gornji Vakuf-Uskoplje,Total,NUMBER,F,131
2013,Gornji Vakuf-Uskoplje,Total,NUMBER,_T,2919
2013,Gornji Vakuf-Uskoplje,Total,NUMBER,M,1545
2013,Gračanica,Total,NUMBER,F,1374
2013,Gračanica,Total,NUMBER,_T,7985
2013,Gračanica,Total,NUMBER,M,4133
2013,Gradačac,Total,NUMBER,F,3852
2013,Gradačac,Total,NUMBER,_T,3646
2013,Gradačac,Total,NUMBER,M,1933
2013,Gradiška,Total,NUMBER,F,1713
2013,Gradiška,Total,NUMBER,_T,2586
2013,Gradiška,Total,NUMBER,M,1332
2013,Grude,Total,NUMBER,F,1254
2013,Grude,Total,NUMBER,_T,4417
2013,Grude,Total,NUMBER,M,2238
2013,Sarajevo - Hadžići,Total,NUMBER,F,2179
2013,Sarajevo - Hadžići,Total,NUMBER,_T,10533
2013,Sarajevo - Hadžići,Total,NUMBER,M,5213
2013,Han Pijesak,Total,NUMBER,F,5320
2013,Han Pijesak,Total,NUMBER,_T,1721
2013,Han Pijesak,Total,NUMBER,M,892
2013,Sarajevo - Ilidža,Total,NUMBER,F,829
2013,Sarajevo - Ilidža,Total,NUMBER,_T,95
2013,Sarajevo - Ilidža,Total,NUMBER,M,44
2013,Sarajevo - Ilijaš,Total,NUMBER,F,51
2013,Sarajevo - Ilijaš,Total,NUMBER,_T,3937
2013,Sarajevo - Ilijaš,Total,NUMBER,M,1992
2013,Istočna Ilidža,Total,NUMBER,F,1945
2013,Istočna Ilidža,Total,NUMBER,_T,6177
2013,Istočna Ilidža,Total,NUMBER,M,3160
2013,Istočni Drvar,Total,NUMBER,F,3017
2013,Istočni Drvar,Total,NUMBER,_T,663
2013,Istočni Drvar,Total,NUMBER,M,336
2013,Istočni Mostar,Total,NUMBER,F,327
2013,Istočni Mostar,Total,NUMBER,_T,1750
2013,Istočni Mostar,Total,NUMBER,M,903
2013,Istočni Stari Grad,Total,NUMBER,F,847
2013,Istočni Stari Grad,Total,NUMBER,_T,336
2013,Istočni Stari Grad,Total,NUMBER,M,162
2013,Istočno Novo Sarajevo,Total,NUMBER,F,174
2013,Istočno Novo Sarajevo,Total,NUMBER,_T,81
2013,Istočno Novo Sarajevo,Total,NUMBER,M,38
2013,Jablanica,Total,NUMBER,F,43
2013,Jablanica,Total,NUMBER,_T,1354
2013,Jablanica,Total,NUMBER,M,718
2013,Jajce,Total,NUMBER,F,636
2013,Jajce,Total,NUMBER,_T,4936
2013,Jajce,Total,NUMBER,M,2528
2013,Jezero,Total,NUMBER,F,2408
2013,Jezero,Total,NUMBER,_T,964
2013,Jezero,Total,NUMBER,M,488
2013,Kakanj,Total,NUMBER,F,476
2013,Kakanj,Total,NUMBER,_T,925
2013,Kakanj,Total,NUMBER,M,470
2013,Kalesija,Total,NUMBER,F,455
2013,Kalesija,Total,NUMBER,_T,2252
2013,Kalesija,Total,NUMBER,M,1180
2013,Kalinovik,Total,NUMBER,F,1072
2013,Kalinovik,Total,NUMBER,_T,1251
2013,Kalinovik,Total,NUMBER,M,629
2013,Kiseljak,Total,NUMBER,F,622
2013,Kiseljak,Total,NUMBER,_T,1572
2013,Kiseljak,Total,NUMBER,M,806
2013,Kladanj,Total,NUMBER,F,766
2013,Kladanj,Total,NUMBER,_T,5049
2013,Kladanj,Total,NUMBER,M,2588
2013,Ključ,Total,NUMBER,F,2461
2013,Ključ,Total,NUMBER,_T,2985
2013,Ključ,Total,NUMBER,M,1485
2013,Kneževo,Total,NUMBER,F,1500
2013,Kneževo,Total,NUMBER,_T,307
2013,Kneževo,Total,NUMBER,M,173
2013,Konjic,Total,NUMBER,F,134
2013,Konjic,Total,NUMBER,_T,1753
2013,Konjic,Total,NUMBER,M,905
2013,Kostajnica,Total,NUMBER,F,848
2013,Kostajnica,Total,NUMBER,_T,702
2013,Kostajnica,Total,NUMBER,M,367
2013,Kotor Varoš,Total,NUMBER,F,335
2013,Kotor Varoš,Total,NUMBER,_T,1001
2013,Kotor Varoš,Total,NUMBER,M,528
2013,Kozarska Dubica,Total,NUMBER,F,473
2013,Kozarska Dubica,Total,NUMBER,_T,1365
2013,Kozarska Dubica,Total,NUMBER,M,710
2013,Kreševo,Total,NUMBER,F,655
2013,Kreševo,Total,NUMBER,_T,1515
2013,Kreševo,Total,NUMBER,M,791
2013,Krupa Na Uni,Total,NUMBER,F,724
2013,Krupa Na Uni,Total,NUMBER,_T,3923
2013,Krupa Na Uni,Total,NUMBER,M,2043
2013,Kupres - FBiH,Total,NUMBER,F,1880
2013,Kupres - FBiH,Total,NUMBER,_T,725
2013,Kupres - FBiH,Total,NUMBER,M,371
2013,Kupres - RS,Total,NUMBER,F,354
2013,Kupres - RS,Total,NUMBER,_T,296
2013,Kupres - RS,Total,NUMBER,M,150
2013,Laktaši,Total,NUMBER,F,146
2013,Laktaši,Total,NUMBER,_T,97
2013,Laktaši,Total,NUMBER,M,52
2013,Livno,Total,NUMBER,F,45
2013,Livno,Total,NUMBER,_T,311
2013,Livno,Total,NUMBER,M,161
2013,Lopare,Total,NUMBER,F,150
2013,Lopare,Total,NUMBER,_T,940
2013,Lopare,Total,NUMBER,M,479
2013,Lukavac,Total,NUMBER,F,461
2013,Lukavac,Total,NUMBER,_T,238
2013,Lukavac,Total,NUMBER,M,122
2013,Ljubinje,Total,NUMBER,F,116
2013,Ljubinje,Total,NUMBER,_T,298
2013,Ljubinje,Total,NUMBER,M,166
2013,Ljubuški,Total,NUMBER,F,132
2013,Ljubuški,Total,NUMBER,_T,125
2013,Ljubuški,Total,NUMBER,M,59
2013,Maglaj,Total,NUMBER,F,66
2013,Maglaj,Total,NUMBER,_T,1126
2013,Maglaj,Total,NUMBER,M,574
2013,Milići,Total,NUMBER,F,552
2013,Milići,Total,NUMBER,_T,774
2013,Milići,Total,NUMBER,M,410
2013,Modriča,Total,NUMBER,F,364
2013,Modriča,Total,NUMBER,_T,508
2013,Modriča,Total,NUMBER,M,269
2013,Mostar,Total,NUMBER,F,239
2013,Mostar,Total,NUMBER,_T,174
2013,Mostar,Total,NUMBER,M,88
2013,Mrkonjić Grad,Total,NUMBER,F,86
2013,Mrkonjić Grad,Total,NUMBER,_T,1259
2013,Mrkonjić Grad,Total,NUMBER,M,657
2013,Neum,Total,NUMBER,F,602
2013,Neum,Total,NUMBER,_T,1551
2013,Neum,Total,NUMBER,M,797
2013,Nevesinje,Total,NUMBER,F,754
2013,Nevesinje,Total,NUMBER,_T,3206
2013,Nevesinje,Total,NUMBER,M,1567
2013,Novi Grad,Total,NUMBER,F,1639
2013,Novi Grad,Total,NUMBER,_T,2535
2013,Novi Grad,Total,NUMBER,M,1308
2013,Sarajevo - Novi Grad,Total,NUMBER,F,1227
2013,Sarajevo - Novi Grad,Total,NUMBER,_T,2897
2013,Sarajevo - Novi Grad,Total,NUMBER,M,1519
2013,Novi Travnik,Total,NUMBER,F,1378
2013,Novi Travnik,Total,NUMBER,_T,1155
2013,Novi Travnik,Total,NUMBER,M,611
2013,Novo Goražde,Total,NUMBER,F,544
2013,Novo Goražde,Total,NUMBER,_T,1653
2013,Novo Goražde,Total,NUMBER,M,870
2013,Sarajevo - Novo Sarajevo,Total,NUMBER,F,783
2013,Sarajevo - Novo Sarajevo,Total,NUMBER,_T,154
2013,Sarajevo - Novo Sarajevo,Total,NUMBER,M,92
2013,Odžak,Total,NUMBER,F,62
2013,Odžak,Total,NUMBER,_T,4537
2013,Odžak,Total,NUMBER,M,2347
2013,Olovo,Total,NUMBER,F,2190
2013,Olovo,Total,NUMBER,_T,1577
2013,Olovo,Total,NUMBER,M,819
2013,Orašje,Total,NUMBER,F,758
2013,Orašje,Total,NUMBER,_T,837
2013,Orašje,Total,NUMBER,M,426
2013,Osmaci,Total,NUMBER,F,411
2013,Osmaci,Total,NUMBER,_T,3
2013,Osmaci,Total,NUMBER,M,1
2013,Oštra Luka,Total,NUMBER,F,2
2013,Oštra Luka,Total,NUMBER,_T,10
2013,Oštra Luka,Total,NUMBER,M,8
2013,Pale - FBiH,Total,NUMBER,F,2
2013,Pale - FBiH,Total,NUMBER,_T,48
2013,Pale - FBiH,Total,NUMBER,M,28
2013,Pale - RS,Total,NUMBER,F,20
2013,Pale - RS,Total,NUMBER,_T,613
2013,Pale - RS,Total,NUMBER,M,302
2013,Pelagićevo,Total,NUMBER,F,311
2013,Pelagićevo,Total,NUMBER,_T,743
2013,Pelagićevo,Total,NUMBER,M,375
2013,Petrovac,Total,NUMBER,F,368
2013,Petrovac,Total,NUMBER,_T,1853
2013,Petrovac,Total,NUMBER,M,1007
2013,Petrovo,Total,NUMBER,F,846
2013,Petrovo,Total,NUMBER,_T,66
2013,Petrovo,Total,NUMBER,M,37
2013,Posušje,Total,NUMBER,F,29
2013,Posušje,Total,NUMBER,_T,2740
2013,Posušje,Total,NUMBER,M,1362
2013,Prijedor,Total,NUMBER,F,1378
2013,Prijedor,Total,NUMBER,_T,2617
2013,Prijedor,Total,NUMBER,M,1356
2013,Prnjavor,Total,NUMBER,F,1261
2013,Prnjavor,Total,NUMBER,_T,104
2013,Prnjavor,Total,NUMBER,M,58
2013,Prozor,Total,NUMBER,F,46
2013,Prozor,Total,NUMBER,_T,1426
2013,Prozor,Total,NUMBER,M,712
2013,Ravno,Total,NUMBER,F,714
2013,Ravno,Total,NUMBER,_T,934
2013,Ravno,Total,NUMBER,M,488
2013,Ribnik,Total,NUMBER,F,446
2013,Ribnik,Total,NUMBER,_T,1156
2013,Ribnik,Total,NUMBER,M,588
2013,Rogatica,Total,NUMBER,F,568
2013,Rogatica,Total,NUMBER,_T,588
2013,Rogatica,Total,NUMBER,M,308
2013,Rudo,Total,NUMBER,F,280
2013,Rudo,Total,NUMBER,_T,1503
2013,Rudo,Total,NUMBER,M,797
2013,Sanski Most,Total,NUMBER,F,706
2013,Sanski Most,Total,NUMBER,_T,336
2013,Sanski Most,Total,NUMBER,M,177
2013,Sapna,Total,NUMBER,F,159
2013,Sapna,Total,NUMBER,_T,1413
2013,Sapna,Total,NUMBER,M,745
2013,Sokolac,Total,NUMBER,F,668
2013,Sokolac,Total,NUMBER,_T,1202
2013,Sokolac,Total,NUMBER,M,630
2013,Srbac,Total,NUMBER,F,572
2013,Srbac,Total,NUMBER,_T,363
2013,Srbac,Total,NUMBER,M,184
2013,Srebrenica,Total,NUMBER,F,179
2013,Srebrenica,Total,NUMBER,_T,81
2013,Srebrenica,Total,NUMBER,M,50
2013,Srebrenik,Total,NUMBER,F,31
2013,Srebrenik,Total,NUMBER,_T,338
2013,Srebrenik,Total,NUMBER,M,162
2013,Sarajevo - Stari Grad,Total,NUMBER,F,176
2013,Sarajevo - Stari Grad,Total,NUMBER,_T,8
2013,Sarajevo - Stari Grad,Total,NUMBER,M,5
2013,Stolac,Total,NUMBER,F,3
2013,Stolac,Total,NUMBER,_T,2059
2013,Stolac,Total,NUMBER,M,1073
2013,Šamac,Total,NUMBER,F,986
2013,Šamac,Total,NUMBER,_T,2283
2013,Šamac,Total,NUMBER,M,1217
2013,Šekovići,Total,NUMBER,F,1066
2013,Šekovići,Total,NUMBER,_T,925
2013,Šekovići,Total,NUMBER,M,474
2013,Šipovo,Total,NUMBER,F,451
2013,Šipovo,Total,NUMBER,_T,2970
2013,Šipovo,Total,NUMBER,M,1568
2013,Široki Brijeg,Total,NUMBER,F,1402
2013,Široki Brijeg,Total,NUMBER,_T,215
2013,Široki Brijeg,Total,NUMBER,M,117
2013,Teočak,Total,NUMBER,F,98
2013,Teočak,Total,NUMBER,_T,1976
2013,Teočak,Total,NUMBER,M,977
2013,Teslić,Total,NUMBER,F,999
2013,Teslić,Total,NUMBER,_T,1563
2013,Teslić,Total,NUMBER,M,782
2013,Tešanj,Total,NUMBER,F,781
2013,Tešanj,Total,NUMBER,_T,843
2013,Tešanj,Total,NUMBER,M,465
2013,Tomislavgrad,Total,NUMBER,F,378
2013,Tomislavgrad,Total,NUMBER,_T,1490
2013,Tomislavgrad,Total,NUMBER,M,739
2013,Travnik,Total,NUMBER,F,751
2013,Travnik,Total,NUMBER,_T,6871
2013,Travnik,Total,NUMBER,M,3429
2013,Trebinje,Total,NUMBER,F,3442
2013,Trebinje,Total,NUMBER,_T,892
2013,Trebinje,Total,NUMBER,M,465
2013,Trnovo - FBiH,Total,NUMBER,F,427
2013,Trnovo - FBiH,Total,NUMBER,_T,278
2013,Trnovo - FBiH,Total,NUMBER,M,140
2013,Trnovo - RS,Total,NUMBER,F,138
2013,Trnovo - RS,Total,NUMBER,_T,718
2013,Trnovo - RS,Total,NUMBER,M,367
2013,Tuzla,Total,NUMBER,F,351
2013,Tuzla,Total,NUMBER,_T,1640
2013,Tuzla,Total,NUMBER,M,862
2013,Ugljevik,Total,NUMBER,F,778
2013,Ugljevik,Total,NUMBER,_T,6821
2013,Ugljevik,Total,NUMBER,M,3353
2013,Usora,Total,NUMBER,F,3468
2013,Usora,Total,NUMBER,_T,1804
2013,Usora,Total,NUMBER,M,926
2013,Vareš,Total,NUMBER,F,878
2013,Vareš,Total,NUMBER,_T,194
2013,Vareš,Total,NUMBER,M,112
2013,Velika Kladuša,Total,NUMBER,F,82
2013,Velika Kladuša,Total,NUMBER,_T,3789
2013,Velika Kladuša,Total,NUMBER,M,1837
2013,Visoko,Total,NUMBER,F,1952
2013,Visoko,Total,NUMBER,_T,1191
2013,Visoko,Total,NUMBER,M,626
2013,Višegrad,Total,NUMBER,F,565
2013,Višegrad,Total,NUMBER,_T,719
2013,Višegrad,Total,NUMBER,M,399
2013,Vitez,Total,NUMBER,F,320
2013,Vitez,Total,NUMBER,_T,1339
2013,Vitez,Total,NUMBER,M,722
2013,Vlasenica,Total,NUMBER,F,617
2013,Vlasenica,Total,NUMBER,_T,442
2013,Vlasenica,Total,NUMBER,M,219
2013,Sarajevo - Vogošća,Total,NUMBER,F,223
2013,Sarajevo - Vogošća,Total,NUMBER,_T,106
2013,Sarajevo - Vogošća,Total,NUMBER,M,53
2013,Vukosavlje,Total,NUMBER,F,53
2013,Vukosavlje,Total,NUMBER,_T,53
2013,Vukosavlje,Total,NUMBER,M,33
2013,Zavidovići,Total,NUMBER,F,20
2013,Zavidovići,Total,NUMBER,_T,1404
2013,Zavidovići,Total,NUMBER,M,681
2013,Zenica,Total,NUMBER,F,723
2013,Zenica,Total,NUMBER,_T,260
2013,Zenica,Total,NUMBER,M,141
2013,Zvornik,Total,NUMBER,F,119
2013,Zvornik,Total,NUMBER,_T,9
2013,Zvornik,Total,NUMBER,M,6
2013,Žepče,Total,NUMBER,F,3
2013,Žepče,Total,NUMBER,_T,363
2013,Žepče,Total,NUMBER,M,187
2013,Živinice,Total,NUMBER,F,176
2013,Živinice,Total,NUMBER,_T,1512
2013,Živinice,Total,NUMBER,M,781
2013,Banja Luka,0-4,NUMBER,F,731
2013,Banja Luka,0-4,NUMBER,_T,5504
2013,Banja Luka,0-4,NUMBER,M,2819
2013,Banovići,0-4,NUMBER,F,2685
2013,Banovići,0-4,NUMBER,_T,1952
2013,Banovići,0-4,NUMBER,M,997
2013,Berkovići,0-4,NUMBER,F,955
2013,Berkovići,0-4,NUMBER,_T,979
2013,Berkovići,0-4,NUMBER,M,526
2013,Bihać,0-4,NUMBER,F,453
2013,Bihać,0-4,NUMBER,_T,191
2013,Bihać,0-4,NUMBER,M,101
2013,Bijeljina,0-4,NUMBER,F,90
2013,Bijeljina,0-4,NUMBER,_T,295
2013,Bijeljina,0-4,NUMBER,M,148
2013,Bileća,0-4,NUMBER,F,147
2013,Bileća,0-4,NUMBER,_T,585
2013,Bileća,0-4,NUMBER,M,287
2013,Bosanska Krupa,0-4,NUMBER,F,298
2013,Bosanska Krupa,0-4,NUMBER,_T,453
2013,Bosanska Krupa,0-4,NUMBER,M,232
2013,Bosanski Petrovac,0-4,NUMBER,F,221
2013,Bosanski Petrovac,0-4,NUMBER,_T,2644
2013,Bosanski Petrovac,0-4,NUMBER,M,1386
2013,Bosansko Grahovo,0-4,NUMBER,F,1258
2013,Bosansko Grahovo,0-4,NUMBER,_T,927
2013,Bosansko Grahovo,0-4,NUMBER,M,510
2013,Bratunac,0-4,NUMBER,F,417
2013,Bratunac,0-4,NUMBER,_T,726
2013,Bratunac,0-4,NUMBER,M,363
2013,Brčko,0-4,NUMBER,F,363
2013,Brčko,0-4,NUMBER,_T,1009
2013,Brčko,0-4,NUMBER,M,533
2013,Breza,0-4,NUMBER,F,476
2013,Breza,0-4,NUMBER,_T,958
2013,Breza,0-4,NUMBER,M,522
2013,Brod,0-4,NUMBER,F,436
2013,Brod,0-4,NUMBER,_T,2915
2013,Brod,0-4,NUMBER,M,1521
2013,Bugojno,0-4,NUMBER,F,1394
2013,Bugojno,0-4,NUMBER,_T,2178
2013,Bugojno,0-4,NUMBER,M,1097
2013,Busovača,0-4,NUMBER,F,1081
2013,Busovača,0-4,NUMBER,_T,943
2013,Busovača,0-4,NUMBER,M,473
2013,Bužim,0-4,NUMBER,F,470
2013,Bužim,0-4,NUMBER,_T,952
2013,Bužim,0-4,NUMBER,M,506
2013,Cazin,0-4,NUMBER,F,446
2013,Cazin,0-4,NUMBER,_T,422
2013,Cazin,0-4,NUMBER,M,203
2013,Sarajevo - Centar,0-4,NUMBER,F,219
2013,Sarajevo - Centar,0-4,NUMBER,_T,586
2013,Sarajevo - Centar,0-4,NUMBER,M,304
2013,Čajniče,0-4,NUMBER,F,282
2013,Čajniče,0-4,NUMBER,_T,2243
2013,Čajniče,0-4,NUMBER,M,1122
2013,Čapljina,0-4,NUMBER,F,1121
2013,Čapljina,0-4,NUMBER,_T,589
2013,Čapljina,0-4,NUMBER,M,297
2013,Čelić,0-4,NUMBER,F,292
2013,Čelić,0-4,NUMBER,_T,2288
2013,Čelić,0-4,NUMBER,M,1191
2013,Čelinac,0-4,NUMBER,F,1097
2013,Čelinac,0-4,NUMBER,_T,3223
2013,Čelinac,0-4,NUMBER,M,1603
2013,Čitluk,0-4,NUMBER,F,1620
2013,Čitluk,0-4,NUMBER,_T,2189
2013,Čitluk,0-4,NUMBER,M,1103
2013,Derventa,0-4,NUMBER,F,1086
2013,Derventa,0-4,NUMBER,_T,3580
2013,Derventa,0-4,NUMBER,M,1853
2013,Doboj,0-4,NUMBER,F,1727
2013,Doboj,0-4,NUMBER,_T,1623
2013,Doboj,0-4,NUMBER,M,864
2013,Doboj-Istok,0-4,NUMBER,F,759
2013,Doboj-Istok,0-4,NUMBER,_T,68
2013,Doboj-Istok,0-4,NUMBER,M,30
2013,Doboj-Jug,0-4,NUMBER,F,38
2013,Doboj-Jug,0-4,NUMBER,_T,108
2013,Doboj-Jug,0-4,NUMBER,M,63
2013,Dobretići,0-4,NUMBER,F,45
2013,Dobretići,0-4,NUMBER,_T,7029
2013,Dobretići,0-4,NUMBER,M,3516
2013,Domaljevac-Šamac,0-4,NUMBER,F,3513
2013,Domaljevac-Šamac,0-4,NUMBER,_T,1041
2013,Domaljevac-Šamac,0-4,NUMBER,M,544
2013,Donji Vakuf,0-4,NUMBER,F,497
2013,Donji Vakuf,0-4,NUMBER,_T,469
2013,Donji Vakuf,0-4,NUMBER,M,243
2013,Donji Žabar,0-4,NUMBER,F,226
2013,Donji Žabar,0-4,NUMBER,_T,514
2013,Donji Žabar,0-4,NUMBER,M,273
2013,Drvar,0-4,NUMBER,F,241
2013,Drvar,0-4,NUMBER,_T,3097
2013,Drvar,0-4,NUMBER,M,1605
2013,Foča - FBiH,0-4,NUMBER,F,1492
2013,Foča - FBiH,0-4,NUMBER,_T,2752
2013,Foča - FBiH,0-4,NUMBER,M,1392
2013,Foča - RS,0-4,NUMBER,F,1360
2013,Foča - RS,0-4,NUMBER,_T,555
2013,Foča - RS,0-4,NUMBER,M,310
2013,Fojnica,0-4,NUMBER,F,245
2013,Fojnica,0-4,NUMBER,_T,1873
2013,Fojnica,0-4,NUMBER,M,939
2013,Gacko,0-4,NUMBER,F,934
2013,Gacko,0-4,NUMBER,_T,736
2013,Gacko,0-4,NUMBER,M,363
2013,Glamoč,0-4,NUMBER,F,373
2013,Glamoč,0-4,NUMBER,_T,1876
2013,Glamoč,0-4,NUMBER,M,1007
2013,Goražde,0-4,NUMBER,F,869
2013,Goražde,0-4,NUMBER,_T,294
2013,Goražde,0-4,NUMBER,M,159
2013,Gornji Vakuf-Uskoplje,0-4,NUMBER,F,135
2013,Gornji Vakuf-Uskoplje,0-4,NUMBER,_T,2503
2013,Gornji Vakuf-Uskoplje,0-4,NUMBER,M,1294
2013,Gračanica,0-4,NUMBER,F,1209
2013,Gračanica,0-4,NUMBER,_T,7463
2013,Gračanica,0-4,NUMBER,M,3820
2013,Gradačac,0-4,NUMBER,F,3643
2013,Gradačac,0-4,NUMBER,_T,3846
2013,Gradačac,0-4,NUMBER,M,2056
2013,Gradiška,0-4,NUMBER,F,1790
2013,Gradiška,0-4,NUMBER,_T,2134
2013,Gradiška,0-4,NUMBER,M,1066
2013,Grude,0-4,NUMBER,F,1068
2013,Grude,0-4,NUMBER,_T,4750
2013,Grude,0-4,NUMBER,M,2448
2013,Sarajevo - Hadžići,0-4,NUMBER,F,2302
2013,Sarajevo - Hadžići,0-4,NUMBER,_T,13183
2013,Sarajevo - Hadžići,0-4,NUMBER,M,6474
2013,Han Pijesak,0-4,NUMBER,F,6709
2013,Han Pijesak,0-4,NUMBER,_T,1806
2013,Han Pijesak,0-4,NUMBER,M,991
2013,Sarajevo - Ilidža,0-4,NUMBER,F,815
2013,Sarajevo - Ilidža,0-4,NUMBER,_T,102
2013,Sarajevo - Ilidža,0-4,NUMBER,M,55
2013,Sarajevo - Ilijaš,0-4,NUMBER,F,47
2013,Sarajevo - Ilijaš,0-4,NUMBER,_T,4061
2013,Sarajevo - Ilijaš,0-4,NUMBER,M,2071
2013,Istočna Ilidža,0-4,NUMBER,F,1990
2013,Istočna Ilidža,0-4,NUMBER,_T,7304
2013,Istočna Ilidža,0-4,NUMBER,M,3608
